ルミカイト to アヌビス, maxgen = 2
	Gen:T-01 ツノガミ(920) = シロカバネ(620) + カミナラシ(1210)
	Gen:T-01 ツノガミ(920) = シルフィア(540) + ヤミイカ(1290)
	Gen:T-01 ツノガミ(920) = シルフィア(540) + ヒメウサ(1310)
	Gen:T-01 ツノガミ(920) = シルフィア(540) + コモップ(1300)
	Gen:T-01 ツノガミ(920) = シルティア(530) + ヒメウサ(1310)
	Gen:T-01 ツノガミ(920) = シルティア(530) + コモップ(1300)
	Gen:T-01 ツノガミ(920) = シルティア(530) + イバラヒメ(1320)
	Gen:T-01 ツノガミ(920) = シルキーヌ(450) + ンダコアラ(1380)
	Gen:T-01 ツノガミ(920) = シルキーヌ(450) + ホウロック(1390)
	Gen:T-01 ツノガミ(920) = シルキーヌ(450) + キツネビ(1400)
	Gen:T-01 ツノガミ(920) = シラヌイ(830) + ヤミトバリ(1010)
	Gen:T-01 ツノガミ(920) = シラヌイ(830) + フェザーロ(1020)
	Gen:T-01 ツノガミ(920) = シラヌイ(830) + サンドロ(1000)
	Gen:T-01 ツノガミ(920) = シャーマンダー(1100) + ニャンバット(750)
	Gen:T-01 ツノガミ(920) = シャーマンダー(1100) + イヌズマ(740)
	Gen:T-01 ツノガミ(920) = シャーキッド(1090) + フブキツネ(760)
	Gen:T-01 ツノガミ(920) = シャーキッド(1090) + ニャンバット(750)
	Gen:T-01 ツノガミ(920) = シャーキッド(1090) + イヌズマ(740)
	Gen:T-01 ツノガミ(920) = シーペント(560) + ヤミイカ(1290)
	Gen:T-01 ツノガミ(920) = シーペント(560) + マグピス(1270)
	Gen:T-01 ツノガミ(920) = シーペント(560) + ポプリーナ(1280)
	Gen:T-01 ツノガミ(920) = サンドロ(1000) + ラブラドン(840)
	Gen:T-01 ツノガミ(920) = サンドロ(1000) + ドリタス(850)
	Gen:T-01 ツノガミ(920) = サンドロ(1000) + シラヌイ(830)
	Gen:T-01 ツノガミ(920) = ゴリレイジ(1040) + ブルフェルノ(790)
	Gen:T-01 ツノガミ(920) = ゴリレイジ(1040) + ビリビリリュー(810)
	Gen:T-01 ツノガミ(920) = ゴリレイジ(1040) + オコチョ(800)
	Gen:T-01 ツノガミ(920) = ゴクエンオ(710) + ダリザード(1140)
	Gen:T-01 ツノガミ(920) = ゴクエンオ(710) + ダリザード(1120)
	Gen:T-01 ツノガミ(920) = ゴクエンオ(710) + イノボウ(1130)
	Gen:T-01 ツノガミ(920) = ゴクエンオ(670) + ルナティ(1180)
	Gen:T-01 ツノガミ(920) = ゴクエンオ(670) + フォレーナ(1160)
	Gen:T-01 ツノガミ(920) = クレメーオ(700) + ダリザード(1140)
	Gen:T-01 ツノガミ(920) = クレメーオ(700) + ソルレイス(1150)
	Gen:T-01 ツノガミ(920) = クレメーオ(700) + イノボウ(1130)
	Gen:T-01 ツノガミ(920) = カバネドリ(660) + ルナティ(1180)
	Gen:T-01 ツノガミ(920) = カバネドリ(660) + メリポップ(1190)
	Gen:T-01 ツノガミ(920) = ガウルフ(1060) + ブルフェルノ(790)
	Gen:T-01 ツノガミ(920) = ガウルフ(1060) + フラリーナ(780)
	Gen:T-01 ツノガミ(920) = エアムルグ(1030) + ビリビリリュー(810)
	Gen:T-01 ツノガミ(920) = エアムルグ(1030) + オコチョ(800)
	Gen:T-01 ツノガミ(920) = エアムルグ(1030) + アロアリュー(820)
	Gen:T-01 ツノガミ(920) = ヴィオレッタ(1050) + ブルフェルノ(790)
	Gen:T-01 ツノガミ(920) = ヴィオレッタ(1050) + フラリーナ(780)
	Gen:T-01 ツノガミ(920) = ヴィオレッタ(1050) + オコチョ(800)
	Gen:T-01 ツノガミ(920) = イノボウ(1130) + ゴクエンオ(710)
	Gen:T-01 ツノガミ(920) = イノボウ(1130) + クレメーオ(700)
	Gen:T-01 ツノガミ(920) = イヌズマ(740) + ミステリア(1110)
	Gen:T-01 ツノガミ(920) = イヌズマ(740) + シャーマンダー(1100)
	Gen:T-01 ツノガミ(920) = イヌズマ(740) + シャーキッド(1090)
	Gen:T-01 ツノガミ(920) = アロアリュー(820) + ヤミトバリ(1010)
	Gen:T-01 ツノガミ(920) = アロアリュー(820) + フェザーロ(1020)
	Gen:T-01 ツノガミ(920) = アロアリュー(820) + エアムルグ(1030)
	Gen:T-01 ツノガミ(920) = アルパオー(470) + ンダコアラ(1380)
	Gen:T-01 ツノガミ(920) = アルパオー(470) + パチグリ(1370)
	Gen:T-01 ツノガミ(920) = アルパオー(470) + コチグリ(1360)
	Gen:T-01 ツノガミ(920) = アルパオー(440) + ラヴィ(1405)
	Gen:T-01 ツノガミ(920) = アルパオー(440) + ボルトラ(1410)
	Gen:T-01 ツノガミ(920) = アルパオー(440) + ホウロック(1390)
	Gen:T-01 ツノガミ(920) = アルパオー(440) + キツネビ(1400)
	Gen:T-01 ツノガミ(920) = アビスゴート(580) + マグピス(1270)
	Gen:T-01 ツノガミ(920) = アビスゴート(580) + ケルピス(1260)
	Gen:T-01 ツノガミ(920) = アビスゴート(580) + エテッパ(1250)
	Gen:T-01 ツノガミ(920) = アズレーン(500) + ペンタマ(1350)
	Gen:T-01 ツノガミ(920) = アズレーン(500) + クルットリ(1340)
	Gen:T-01 ツノガミ(920) = アズレーン(500) + カモノスケ(1330)
	Gen:T-01 ツノガミ(900) = ルミカイト(870) + ラブマンダー(940)
	Gen:T-01 ツノガミ(900) = ルミカイト(870) + ベリゴート(930)
	Gen:T-01 ツノガミ(900) = ルナティ(1180) + シロカバネ(620)
	Gen:T-01 ツノガミ(900) = ラベロット(990) + ビリビリリュー(810)
	Gen:T-01 ツノガミ(900) = ラベロット(990) + アロアリュー(820)
	Gen:T-01 ツノガミ(900) = ラブラドン(860) + ラブマンダー(940)
	Gen:T-01 ツノガミ(900) = ラブラドン(860) + ツキカゲ(950)
	Gen:T-01 ツノガミ(900) = ラブマンダー(940) + ルミカイト(870)
	Gen:T-01 ツノガミ(900) = ラブマンダー(940) + ラブラドン(860)
	Gen:T-01 ツノガミ(900) = ライコーン(680) + ダリザード(1120)
	Gen:T-01 ツノガミ(900) = ライコーン(680) + イノボウ(1130)
	Gen:T-01 ツノガミ(900) = ヤミトバリ(1010) + ブルフェルノ(790)
	Gen:T-01 ツノガミ(900) = ヤミトバリ(1010) + オコチョ(800)
	Gen:T-01 ツノガミ(900) = メルパカ(890) + ミルカルビ(910)
	Gen:T-01 ツノガミ(900) = メルパカ(890) + ツノガミ(920)
	Gen:T-01 ツノガミ(900) = メリポップ(1190) + シロカバネ(620)
	Gen:T-01 ツノガミ(900) = ムラクモ(980) + シラヌイ(830)
	Gen:T-01 ツノガミ(900) = ムラクモ(980) + アロアリュー(820)
	Gen:T-01 ツノガミ(900) = ミルカルビ(910) + メルパカ(890)
	Gen:T-01 ツノガミ(900) = ミルカルビ(910) + トドドドン(895)
	Gen:T-01 ツノガミ(900) = ミルカルビ(910) + ツノガミ(900)
	Gen:T-01 ツノガミ(900) = ミルカルビ(910) + ササゾー(390)
	Gen:T-01 ツノガミ(900) = ミステリア(1110) + クレメーオ(700)
	Gen:T-01 ツノガミ(900) = ヘルゴート(590) + モグルン(1220)
	Gen:T-01 ツノガミ(900) = ヘルゴート(590) + カミナラシ(1210)
	Gen:T-01 ツノガミ(900) = ベリゴート(930) + ルミカイト(870)
	Gen:T-01 ツノガミ(900) = ベリゴート(930) + ツララジカ(880)
	Gen:T-01 ツノガミ(900) = ブルフェルノ(790) + ヤミトバリ(1010)
	Gen:T-01 ツノガミ(900) = ブルフェルノ(790) + フェザーロ(1020)
	Gen:T-01 ツノガミ(900) = フラリーナ(780) + フェザーロ(1020)
	Gen:T-01 ツノガミ(900) = フラリーナ(780) + エアムルグ(1030)
	Gen:T-01 ツノガミ(900) = フブキツネ(760) + ゴリレイジ(1040)
	Gen:T-01 ツノガミ(900) = フブキツネ(760) + ヴィオレッタ(1050)
	Gen:T-01 ツノガミ(900) = フォレーナ(1160) + ツジギリ(640)
	Gen:T-01 ツノガミ(900) = フェザーロ(1020) + ブルフェルノ(790)
	Gen:T-01 ツノガミ(900) = フェザーロ(1020) + フラリーナ(780)
	Gen:T-01 ツノガミ(900) = ビリビリリュー(810) + ラベロット(990)
	Gen:T-01 ツノガミ(900) = ビリビリリュー(810) + サンドロ(1000)
	Gen:T-01 ツノガミ(900) = ヒエティ(480) + カモノスケ(1330)
	Gen:T-01 ツノガミ(900) = ヒエティ(480) + イバラヒメ(1320)
	Gen:T-01 ツノガミ(900) = ヒエティ(460) + ペンタマ(1350)
	Gen:T-01 ツノガミ(900) = ヒエティ(460) + クルットリ(1340)
	Gen:T-01 ツノガミ(900) = ビーナイト(1070) + イヌズマ(740)
	Gen:T-01 ツノガミ(900) = ニャンバット(750) + ガウルフ(1060)
	Gen:T-01 ツノガミ(900) = ニャンバット(750) + ヴィオレッタ(1050)
	Gen:T-01 ツノガミ(900) = ニャンギマリ(510) + ヤミイカ(1290)
	Gen:T-01 ツノガミ(900) = ニャンギマリ(510) + コモップ(1300)
	Gen:T-01 ツノガミ(900) = ドリタス(850) + ツキカゲ(950)
	Gen:T-01 ツノガミ(900) = トドドドン(895) + ミルカルビ(910)
	Gen:T-01 ツノガミ(900) = ツララジカ(880) + ベリゴート(930)
	Gen:T-01 ツノガミ(900) = ツララジカ(880) + ツノガミ(920)
	Gen:T-01 ツノガミ(900) = ツノガミ(920) + メルパカ(890)
	Gen:T-01 ツノガミ(900) = ツノガミ(920) + ツララジカ(880)
	Gen:T-01 ツノガミ(900) = ツノガミ(900) + ミルカルビ(910)
	Gen:T-01 ツノガミ(900) = ツノガミ(900) + ツノガミ(900)
	Gen:T-01 ツノガミ(900) = ツジギリ(640) + フォレーナ(1160)
	Gen:T-01 ツノガミ(900) = ツキカゲ(950) + ラブラドン(860)
	Gen:T-01 ツノガミ(900) = ツキカゲ(950) + ドリタス(850)
	Gen:T-01 ツノガミ(900) = ダリザード(1140) + ゴクエンオ(670)
	Gen:T-01 ツノガミ(900) = ダリザード(1140) + カバネドリ(660)
	Gen:T-01 ツノガミ(900) = ダリザード(1120) + ライコーン(680)
	Gen:T-01 ツノガミ(900) = ソルレイス(1150) + カバネドリ(660)
	Gen:T-01 ツノガミ(900) = スナペント(550) + ケルピス(1260)
	Gen:T-01 ツノガミ(900) = スナペント(550) + エテッパ(1250)
	Gen:T-01 ツノガミ(900) = シロカバネ(620) + ルナティ(1180)
	Gen:T-01 ツノガミ(900) = シロカバネ(620) + メリポップ(1190)
	Gen:T-01 ツノガミ(900) = シルフィア(540) + マグピス(1270)
	Gen:T-01 ツノガミ(900) = シルフィア(540) + ケルピス(1260)
	Gen:T-01 ツノガミ(900) = シルティア(530) + マグピス(1270)
	Gen:T-01 ツノガミ(900) = シルティア(530) + ポプリーナ(1280)
	Gen:T-01 ツノガミ(900) = シルキーヌ(450) + ペンタマ(1350)
	Gen:T-01 ツノガミ(900) = シルキーヌ(450) + コチグリ(1360)
	Gen:T-01 ツノガミ(900) = シラヌイ(830) + ムラクモ(980)
	Gen:T-01 ツノガミ(900) = シャーマンダー(1100) + ゴクエンオ(710)
	Gen:T-01 ツノガミ(900) = シャーマンダー(1100) + クレメーオ(700)
	Gen:T-01 ツノガミ(900) = シャーキッド(1090) + ゴクエンオ(710)
	Gen:T-01 ツノガミ(900) = シーペント(560) + ナエモチ(1240)
	Gen:T-01 ツノガミ(900) = シーペント(560) + エテッパ(1250)
	Gen:T-01 ツノガミ(900) = サンドロ(1000) + ビリビリリュー(810)
	Gen:T-01 ツノガミ(900) = サンドロ(1000) + オコチョ(800)
	Gen:T-01 ツノガミ(900) = ゴリレイジ(1040) + フブキツネ(760)
	Gen:T-01 ツノガミ(900) = ゴクエンオ(710) + シャーマンダー(1100)
	Gen:T-01 ツノガミ(900) = ゴクエンオ(710) + シャーキッド(1090)
	Gen:T-01 ツノガミ(900) = ゴクエンオ(670) + ダリザード(1140)
	Gen:T-01 ツノガミ(900) = ゴクエンオ(670) + イノボウ(1130)
	Gen:T-01 ツノガミ(900) = クレメーオ(700) + ミステリア(1110)
	Gen:T-01 ツノガミ(900) = クレメーオ(700) + シャーマンダー(1100)
	Gen:T-01 ツノガミ(900) = カバネドリ(660) + ダリザード(1140)
	Gen:T-01 ツノガミ(900) = カバネドリ(660) + ソルレイス(1150)
	Gen:T-01 ツノガミ(900) = ガウルフ(1060) + ニャンバット(750)
	Gen:T-01 ツノガミ(900) = ガウルフ(1060) + イヌズマ(740)
	Gen:T-01 ツノガミ(900) = エアムルグ(1030) + フラリーナ(780)
	Gen:T-01 ツノガミ(900) = ヴィオレッタ(1050) + フブキツネ(760)
	Gen:T-01 ツノガミ(900) = ヴィオレッタ(1050) + ニャンバット(750)
	Gen:T-01 ツノガミ(900) = イノボウ(1130) + ライコーン(680)
	Gen:T-01 ツノガミ(900) = イノボウ(1130) + ゴクエンオ(670)
	Gen:T-01 ツノガミ(900) = イヌズマ(740) + ビーナイト(1070)
	Gen:T-01 ツノガミ(900) = イヌズマ(740) + ガウルフ(1060)
	Gen:T-01 ツノガミ(900) = アロアリュー(820) + ラベロット(990)
	Gen:T-01 ツノガミ(900) = アロアリュー(820) + ムラクモ(980)
	Gen:T-01 ツノガミ(900) = アルパオー(470) + クルットリ(1340)
	Gen:T-01 ツノガミ(900) = アルパオー(470) + カモノスケ(1330)
	Gen:T-01 ツノガミ(900) = アルパオー(440) + パチグリ(1370)
	Gen:T-01 ツノガミ(900) = アルパオー(440) + コチグリ(1360)
	Gen:T-01 ツノガミ(900) = アビスゴート(580) + モグルン(1220)
	Gen:T-01 ツノガミ(900) = アビスゴート(580) + ネムラム(1230)
	Gen:T-01 ツノガミ(900) = アズレーン(500) + ヒメウサ(1310)
	Gen:T-01 ツノガミ(900) = アズレーン(500) + コモップ(1300)
	Gen:T-01 ツジギリ(640) = ルミカイト(870) + ホークウィン(420)
	Gen:T-01 ツジギリ(640) = ルミカイト(870) + ドンモップ(410)
	Gen:T-01 ツジギリ(640) = ルナティ(1180) + ジェットラン(90)
	Gen:T-01 ツジギリ(640) = ルナティ(1180) + グレイシャドウ(100)
	Gen:T-01 ツジギリ(640) = ラベロット(990) + ペコドン(280)
	Gen:T-01 ツジギリ(640) = ラベロット(990) + ブリザモス(290)
	Gen:T-01 ツジギリ(640) = ラベロット(990) + グランモス(300)
	Gen:T-01 ツジギリ(640) = ラブラドン(860) + ホークウィン(420)
	Gen:T-01 ツジギリ(640) = ラブラドン(860) + ドンモップ(410)
	Gen:T-01 ツジギリ(640) = ラブラドン(860) + ササゾー(430)
	Gen:T-01 ツジギリ(640) = ラブラドン(840) + シルキーヌ(450)
	Gen:T-01 ツジギリ(640) = ラブラドン(840) + ササゾー(430)
	Gen:T-01 ツジギリ(640) = ラブラドン(840) + アルパオー(440)
	Gen:T-01 ツジギリ(640) = ラブマンダー(940) + フェスキー(350)
	Gen:T-01 ツジギリ(640) = ラブマンダー(940) + グラクレス(340)
	Gen:T-01 ツジギリ(640) = ラブマンダー(940) + クインビーナ(330)
	Gen:T-01 ツジギリ(640) = ライコーン(680) + ヘルゴート(590)
	Gen:T-01 ツジギリ(640) = ヤミトバリ(1010) + ペコドン(280)
	Gen:T-01 ツジギリ(640) = ヤミトバリ(1010) + パリピドン(270)
	Gen:T-01 ツジギリ(640) = ヤミトバリ(1010) + デスティング(260)
	Gen:T-01 ツジギリ(640) = メルパカ(890) + ササゾー(390)
	Gen:T-01 ツジギリ(640) = メルパカ(890) + イグニクス(380)
	Gen:T-01 ツジギリ(640) = メリポップ(1190) + セイントール(80)
	Gen:T-01 ツジギリ(640) = メリポップ(1190) + ジェットラン(90)
	Gen:T-01 ツジギリ(640) = メリポップ(1190) + グレイシャドウ(100)
	Gen:T-01 ツジギリ(640) = ムラクモ(980) + レヴィドラ(310)
	Gen:T-01 ツジギリ(640) = ムラクモ(980) + ブリザモス(290)
	Gen:T-01 ツジギリ(640) = ムラクモ(980) + グランモス(300)
	Gen:T-01 ツジギリ(640) = ムラクモ(980) + アグニドラ(315)
	Gen:T-01 ツジギリ(640) = ミルカルビ(910) + ホルス(370)
	Gen:T-01 ツジギリ(640) = ミルカルビ(910) + サラブレイズ(360)
	Gen:T-01 ツジギリ(640) = ミルカルビ(910) + イグニクス(380)
	Gen:T-01 ツジギリ(640) = マスクロウ(1080) + リリクイン(210)
	Gen:T-01 ツジギリ(640) = マスクロウ(1080) + ヘルガルダ(190)
	Gen:T-01 ツジギリ(640) = マスクロウ(1080) + エレパンダ(200)
	Gen:T-01 ツジギリ(640) = ヘルゴート(590) + ライコーン(680)
	Gen:T-01 ツジギリ(640) = ヘルゴート(590) + クレメーオ(700)
	Gen:T-01 ツジギリ(640) = ベリゴート(930) + フェスキー(350)
	Gen:T-01 ツジギリ(640) = ベリゴート(930) + サラブレイズ(360)
	Gen:T-01 ツジギリ(640) = ベリゴート(930) + グラクレス(340)
	Gen:T-01 ツジギリ(640) = ブルフェルノ(790) + ヒエティ(480)
	Gen:T-01 ツジギリ(640) = ブルフェルノ(790) + パピテフ(490)
	Gen:T-01 ツジギリ(640) = ブルフェルノ(790) + アズレーン(500)
	Gen:T-01 ツジギリ(640) = フラリーナ(780) + パピテフ(490)
	Gen:T-01 ツジギリ(640) = フラリーナ(780) + ニャンギマリ(510)
	Gen:T-01 ツジギリ(640) = フラリーナ(780) + アズレーン(500)
	Gen:T-01 ツジギリ(640) = フブキツネ(760) + ニャンギマリ(510)
	Gen:T-01 ツジギリ(640) = フブキツネ(760) + シルティア(530)
	Gen:T-01 ツジギリ(640) = フブキツネ(760) + キャプペン(520)
	Gen:T-01 ツジギリ(640) = フォレーナ(1160) + ツンドラー(130)
	Gen:T-01 ツジギリ(640) = フォレーナ(1160) + グレイシャル(120)
	Gen:T-01 ツジギリ(640) = フェザーロ(1020) + リリクイン(250)
	Gen:T-01 ツジギリ(640) = フェザーロ(1020) + パリピドン(270)
	Gen:T-01 ツジギリ(640) = フェザーロ(1020) + デスティング(260)
	Gen:T-01 ツジギリ(640) = ビリビリリュー(810) + ヒエティ(480)
	Gen:T-01 ツジギリ(640) = ビリビリリュー(810) + ヒエティ(460)
	Gen:T-01 ツジギリ(640) = ビリビリリュー(810) + アルパオー(470)
	Gen:T-01 ツジギリ(640) = ヒノコジカ(1155) + ボルゼクス(140)
	Gen:T-01 ツジギリ(640) = ヒノコジカ(1155) + ツンドラー(130)
	Gen:T-01 ツジギリ(640) = ヒノコジカ(1155) + グレイシャル(120)
	Gen:T-01 ツジギリ(640) = ヒエティ(480) + ブルフェルノ(790)
	Gen:T-01 ツジギリ(640) = ヒエティ(480) + ビリビリリュー(810)
	Gen:T-01 ツジギリ(640) = ヒエティ(480) + オコチョ(800)
	Gen:T-01 ツジギリ(640) = ヒエティ(460) + ビリビリリュー(810)
